question,reference,base_prediction,finetuned_prediction,base_rouge1,base_rouge2,base_rougeL,base_f1,ft_rouge1,ft_rouge2,ft_rougeL,ft_f1
"Anayasa madde 129'a göre, devlet memurları ve diğer kamu görevlilerinin görev ve sorumluluklarının korunması için hangi şartlar sağlanmalıdır?","Anayasa madde 129, devlet memurları ve diğer kamu görevlilerinin görev ve sorumluluklarının korunması için, kamu görevlilerinin anayasaya ve kanunlara sadakatle bağlı kalmaları, halkın hizmetinde dürüstlükle çalışmaları, tarafsız davranmaları ve amirlerine itaat etmeleri şartını anayasal güvence altına alarak güvenceler sağlar.","Devlet memurları ve diğer kamu görevlilerinin görev ve sorumluluklarının korunması için Anayasa Madde 129'ün belirli şartlar bulunmaktadır:

1. Devlet memurlarının ve kamu görevlilerinin görev ve sorumluluklarının korunması için, devletin yasal düzenlemelerine uygun olarak düzenlenmesi gerekmektedir.

2. Bu düzenlemeler, devlet memurlarının ve kamu görevlilerinin görev ve sorumluluklarının yerel ve uluslararası hukuk düzenlerine uygun olarak düzenlenmesini gerektirmektedir.

3. Devlet memurlarının ve kamu görevlilerinin görev ve sorumluluklarının korunması için, devletin yasal düzenlemelerine uygun olarak düzenlenmesi gerekmektedir.

4. Bu düzenlemeler, devlet memurlarının ve kamu görevlilerinin görev ve sorumluluklarının yerel ve uluslararası hukuk düzenlerine uygun olarak düzenlenmesini gerektirmektedir.

5. Devlet memurlarının ve kamu görevlilerinin görev ve sorumluluklarının korun","Anayasa madde 129'a göre, devlet memurları ve diğer kamu görevlilerinin görev ve sorumluluklarının korunması için, kamu hizmetlerinden yararlanma, kamu idare mahkemelerinde temsilci olma ve anayasaya ve kanunlara uygun hareket etme şartları sağlanmalıdır. bu hüküm, devlet memurları ve diğer kamu görevlilerinin görev ve sorumluluklarını ve kamu idare mahkemelerine katılımını güvence altına alır.",0.2938388625592417,0.19138755980861244,0.26540284360189575,0.15492957746478872,0.5909090909090909,0.4153846153846154,0.48484848484848486,0.3555555555555555
Milletvekilliğinin düşmesi kararına itiraz nasıl yapılır,"Milletvekilliğinin düşmesi kararına, anayasa mahkemesi'ne bireysel başvuru yapılarak itiraz edilebilir. anayasa mahkemesi, kararın anayasal ve yasal esaslara uygunluğunu denetler.","Milletvekilliğin düşmesi kararının itirazı, genellikle mecliste yapılan bir görüşme veya toplantıda gerçekleşir. İşte bu kararın itirazını yapmak için gerekli adımlar:

1. **Görüşme veya toplantı düzenlemek**: Mevcut meclislerde veya özel bir grupla (örneğin, milletvekili seçimi kurumları) bir görüşme veya toplantı düzenleyebilirsiniz.

2. **İtiraz etmek**: İtiraz etmek istediğiniz milletvekilliği veya milletvekillilik sürecini belirtmeniz gerekmektedir. Bu durumda, milletvekilliğin düşmesi kararının ne olduğu hakkında görüşmeler yapmanız gerekmektedir.

3. **Duyuru yayınlanması**: İtiraz ettiğiniz kararın belirlenmesine ilişkin bir duyuru yayınlamanız önemlidir. Bu duyuru, mevcut meclislerdeki görüşmelerin sonuçlarını ve milletvekillik sürecinin devam etmesine yönelik olabilir.

4","Milletvekilliği düşmesini kabul ettiğinizde, tbmm genel kurulu'nda 300 çoğunluğunun gizli oyuyla karar verilmesi gerekmektedir. bu karar, milletvekili seçiminin iptalinedir.",0.12048192771084337,0.036585365853658534,0.10843373493975904,0.05555555555555555,0.1509433962264151,0.0,0.1509433962264151,0.0
"Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin sınırlandırılmasını nasıl düzenler","Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin sınırlandırılmasını, anayasa'da güvence altına alınmış temel hak ve özgürlüklerin, avrupa i̇nsan hakları sözleşmesi kapsamındaki hakların kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapılma şartı ile düzenler. bu sınırlamalar, bireysel başvuru yapma yetkisini ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, bireysel başvuru yapma yetkisinin korunmasını ve sınırlamaların keyfi olmamasını sağlar.","Anayasa Madde 151'nin anayasa mahkemesi'ne bireysel başvuru yapma yetkisini sınırlandırmanın, genellikle bir anayasa mahkemesinin kurucu yetkililerinden veya başkanı tarafından belirlenir. Bu yetki, mahkeme'nin bireysel başvara ilişkin sorumlulukları hakkında karar verme yetkinidir.

Bu yetki, aşağıdaki gibi sınırları taşır:

1. Anayasa mahkemeleri, bireysel başvuranın anayasa mahkemesi'nde bulunmamasını zorunlu tutarlar.
2. Bireysel başvuranın mahkeme'ye girmesine izin vermemesi gerekmektedir.
3. Mahkeme'nin bireysel başvuranın anayasa mahkemesi'nde bulunmamasına izin vermemesi gerekmektedir.
4. Anayasa mahkemeleri, bireysel başvuranın mahkeme'ye girmesine izin vermemesi gerekmektedir.

Bu yetki,","Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin sınırlandırılmasını, sadece anayasa'nın kanun hükmünde olduğunu ve mahkeme kararlarının kesinleşmesinden sonra yapılacağını öngörür. bu sınırlamalar, bireylerin haklarını ihlal eden anayasal düzenlemeleri tazmin etme yetkisini kısıtlar. bu hüküm, anayasa mahkemesi'ne bireysel başvuru yapma yetkisini korumak ve demokratik temsili güvence altına almak amacı taşır.",0.3139013452914798,0.15384615384615385,0.26008968609865474,0.11111111111111112,0.5306122448979591,0.32989690721649484,0.3979591836734694,0.3389830508474576
Beyanname nedir?,"Katma değer vergisi, mal ve hizmet teslimlerinde alınan, nihai tüketicinin ödediği dolaylı bir vergidir.","Beyanname, Türk hukuka göre bir kişinin adını veya soyadını belirtmek için kullanılan bir tür bir beyanıdır. Beyanname, ad ve soyadın birleşimini ifade eder. Bu tür beyanlar genellikle özel durumlarda kullanılır, örneğin:

1. Öğrenci adı: ""Özlem Güneş""
2. İş adı: ""Ahmet Yılmaz""
3. Özel adı: ""Mehmet Ali""

Beyanname, özellikle özel durumlar veya özel bir bağlamda kullanıldığından, hukuki olarak da önemli bir rol oynar. Ancak, genel olarak hukuki açıdan beyanname, ad ve soyadın birleştirilmiş formülleri olarak kabul edilir.","Beyanname, taraflar arasında yapılan sözleşmede belirlenen ve mahkeme kararı ile bağdaşmayacak şekilde belirlenmiş olan hükümlerdir.",0.06722689075630253,0.0,0.06722689075630253,0.044444444444444446,0.04878048780487805,0.0,0.04878048780487805,0.0689655172413793
İşsizlik maaşı nasıl hesaplanır?,"İşsizlik maaşı, son 4 aylık brüt kazançların ortalaması alınarak hesaplanır. brüt kazancın %40'ı oranında maaş ödenir.","İşsizlik maaşı hesaplama süreci genellikle şu adımları içerir:

1. **Çalışma Süresi**: İşçiye göre, işçilik süresini belirleyin (örneğin, 40 yıllık bir işçi için).

2. **Maaş Oranı**: Bu oran, işçilik süresinin % olarak alınabilir. Örneğin, 50% maaş oranına sahip.

3. **Toplam Maaş**: İşçiye göre, işçilik süresinden başlayarak toplam maaş hesaplayın. Bu, işçilik süresi ile maaş oranını çarparak elde edilir.

4. **İşsizlik Maaşı**: Toplam maaşdan işçilik süresinden çıkarın. Bu, işsizlik maaşıdır.

Örneğin:
- İşçi, 40 yıllık bir işçi olmak üzere.
- Maaş orani, 50%.
- Toplam maaş: 40 yıllık işçiliği için 50% maaş oranının 2","İşsizlik maaşı, işçinin kendi ihtiyaçlarını karşılamak için giderdiği tazminat olarak hesaplanır. bu tazminata, ödemelerin belirlenmesi ve ödeme sürecindeki haklar ile ilgili ayrıntılar da dahildir.",0.147239263803681,0.02484472049689441,0.09815950920245399,0.03703703703703704,0.22950819672131148,0.13559322033898305,0.22950819672131148,0.15
"Anayasa madde 9'a göre, yargı yetkisinin tarafsız ve bağımsız bir şekilde kullanılması nasıl sağlanır","Anayasa madde 9'a göre, yargı yetkisinin tarafsız ve bağımsız bir şekilde kullanılması, yargı organlarının karar verirken hiçbir baskı, etki veya müdahale altında kalmadan hareket etmeleri ile sağlanır. yargı organları, yargı yetkisini millet adına kullanarak adaletin tarafsız ve objektif bir şekilde sağlanmasını temin eder. bu hüküm, yargı organlarının bağımsızlığını ve tarafsızlığını güvence altına alır.","Anayasa Madde 9'ü, yargı yetkisi tarafsız ve bağımsız olarak kullanılmasını sağlar. Bu anlayışta, yargı yetkileri:

1. Sosyal ve politik sorunlarda bulunurken, sadece temsilciliğe değil de, belirli bir sorunu çözmek için kullanılır.

2. Temsilciye, temsilciden veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsilcilere gönderilen sorunlara, temsilciye veya temsil","Anayasa madde 9'a göre, yargı yetkisinin tarafsız ve bağımsız bir şekilde kullanılması, yargı organlarının idari düzenlemeleri ve uygulamalarını kanunla düzenler ve temsiliyet etmeyi amaçlar. bu hüküm, yargı yetkisini korur ve adil yargılama ilkesini sağlar.",0.23157894736842105,0.08510638297872339,0.18947368421052632,0.10071942446043167,0.5,0.4,0.4545454545454546,0.367816091954023
Kira tespit davası nedir?,"Kira tespit davası, kira bedelinin taraflar arasında anlaşmazlık konusu olması durumunda, kira bedelinin mahkeme tarafından belirlenmesi için açılan davadır.","Kira tespit davası, bir kişinin kira yapma hakkı hakkındaki haklarını belirlemek için yapılan bir davada bulunur. Bu davada, kira anlaşmasının geçerliliğini kontrol etmek, kira anlaşmazlığına neden olabileceklerinizi ortaya koymak veya kira anlaşmazlığınızın çözülmesi amacıyla yapılır.

Davada, kira anlaşmazlığına neden olabilecek her türlü durumunuzla ilgili görüşmeler yapılmaktadır. Ayrıca, kira anlaşmazlığınızın neden olduğu veya çözümüne yönelik öneriler de sunulabilir.

Bu davadan sonra, davacılar birbirleriyle anlaşmak için görüşmeler yapabilirler. Eğer anlaşmazlıklar varsa, davayı devam ettirebilirler. Eğer anlaşmazlıklar yoksa, davayı sonuçlandırabilirler.

Sonuç olarak, kira tespit davası, bir kişinin kira yapma hakkı hakkını belirlemek için yapılan bir davada bulunur ve bu davada, kira anlaşmazlığını kontrol etmek, kira anlaşmazlığınızın çöz","Kira tespit davası, kiralanan mal veya imkânların değerlerini belirten ve kira bedelini talep etmek amacıyla açılan davadır.",0.1164021164021164,0.0427807486631016,0.10582010582010583,0.08130081300813008,0.32653061224489793,0.21276595744680854,0.32653061224489793,0.33333333333333337
Şiddet mağdurları için hangi tedbirler alınabilir?,"Aile mahkemesi, şiddete yönelik söz ve davranışlarda bulunulmaması, müşterek evden uzaklaştırma gibi tedbirler alabilir.","Şiddet mağdurlarının özel tedbirleri şunlardır:

1. Şiddet Mağdurunun İstihbaratı: Şiddet mağdurunun bilgilerini belirli bir yerde istihbarata almak.

2. Şiddet Mağdurunun İletim: Şiddet mağdurunun bilgilerini diğer insanlara aktarmak.

3. Şiddet Mağdurunun İletim: Şiddet mağdurunun bilgilerini gazete veya haberlerde paylaşmak.

4. Şiddet Mağdurunun İletim: Şiddet mağdurunun bilgilerini sosyal medya hesabında paylaşmak.

5. Şiddet Mağdurunun İletim: Şiddet mağdurunun bilgilerini radio veya televizyon programlarında paylaşmak.

6. Şiddet Mağdurunun İletim: Şiddet mağdurunun bilgilerini yasal olarak sunulan medya platformlar üzerinde paylaşmak.

7. Şiddet Mağdurunun İletim: Ş","Şiddete maruz kalma suçundan dolayı, mahkeme kararı ile idari yere başvurulması gerekebilir. bu süreçte, tazminat davası açarak haklarınızı savunabilirsiniz.",0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.0
"Devlet, yabancı ülkelerde çalışan türk vatandaşlarının aile birliğini nasıl korur?","Devlet, yabancı ülkelerde çalışan türk vatandaşlarının aile birliğinin, çocuklarının eğitiminin, kültürel ihtiyaçlarının ve sosyal güvenliklerinin sağlanması, anavatanla bağlarının korunması ve yurda dönüşlerinde yardımcı olunması için gereken tedbirleri alır. (madde 62)","Devlet, yabancı ülkelerde yaşayan Türk vatandaşların aile birliğini korumak için genellikle şu adımları uygulayabilir:

1. **Dünyanın Ulusal Aile Birlikleri Kurumu (UNICEF):** Bu kurum, uluslararası bir organizasyondur ve Türk vatandaşları için özel bir eylem sunar.

2. **Ülkenin Uluslararası Aile Birlikleri Kurumu (IACU):** Bu kurum, uluslararası bir kuruluşun olup olmadığına bakılmaksızın, Türk vatandaşların uluslararası aile birliklerini oluşturabilecekleri konuda karar verebilir.

3. **İşbirliği:** Devlet, uluslararası aile birliklerinin kurulumu için uluslararası bir organizasyondan destek alabilir veya bu kurumun kuramayı destekleyebilir.

4. **Aile Birlikleri Kuralları:** Devlet, Türk vatandaşların uluslararası aile birliklerine katılma koşullarını belirleyebilir.

5. **Yönetim ve Kontrol:** Devlet, uluslararası aile birliklerinin yönetimi ve kontrolünü düzenleyeb","Devlet, yabancı ülkelerde çalışan türk vatandaşlarının aile birliğini korumak ve bu kişilerin anayasal haklarını güvence altına almakla yükümlüdür.",0.24338624338624337,0.11764705882352941,0.20105820105820107,0.0916030534351145,0.4418604651162791,0.2857142857142857,0.3953488372093023,0.33333333333333337
Yerleşme hürriyetinin korunmasında devletin rolü nedir,"Devlet, yerleşme hürriyetini korumakla yükümlüdür. bu, yasal düzenlemeler yaparak, denetim mekanizmaları kurarak ve ihlalleri önleyerek gerçekleştirilir.","Yerleşme hürriyeti, Türkiye'de yerel halk hakları ve özgürlüğü korunması için önemli bir hukuk türüdür. Devletin yerleşme hürriyetinin korunmasını sağlamak için aşağıdaki rol oynamaktadır:

1. Yerleşme Hükümeti: Devletin yerleşme hürriyetini yöneten kurumlar olup, bu kurumlardan bazıları genellikle yerleşme politikalarını düzenleyebilir.

2. Yerleşme Hükümeti Kuruluşu: Bu kurumlar, yerleşme politikalarının uygulanmasına yönelik tutarlı ve düzenli bir süreç oluşturur.

3. Yerleşme Hükümeti Yönetimi: Devletin yerleşme politikalarına ilişkin sorumluluklarını üstlenir ve bu sorumluluklara göre hareket eder.

4. Yerleşme Hükümeti İdari Birimleri: Bu idari birimler, yerleşme politikalarının uygulanmasına yardımcı olur ve sorumlulukları yerine getirmelerine izin verir.

5. Yerleşme H","Devlet, yerleşme hürriyetini korumak ve ihlallerden korunmakla yükümlüdür. bu, yasal düzenlemeler yaparak, vatandaşların yerleşim özgürlüğünü güvence altına alarak gerçekleştirilir.",0.125,0.04597701149425287,0.10227272727272728,0.055045871559633024,0.6333333333333332,0.5172413793103449,0.6,0.5714285714285714
Özel sektörde mobbinge maruz kaldım ne yapmalıyım,Anayasa'nın 49. maddesi çalışma hakkını güvence altına alır. özel sektörde mobbinge maruz kaldıysanız işvereninize durumu bildirerek çözüm talep etmeli ve gerekirse i̇ş mahkemesi'ne başvurarak tazminat talep edebilirsiniz.,"Mobbing, özellikle özel sektördeki iş ortamında yaygın olarak kullanılan bir terimdir. Mobbing, kişisel güvenliği, sosyal güvenliği ve iş performansını bozabilen bir durumdur. İşte bu durumda ne yapmalıyız:

1. **İşte en önemli adım:**
   - **Kendi güvenliğine dair bir plan oluşturun:** Bu plan, mobbinge karşı kalan güvenilir bir şekilde çalışmak için gereken her şeyi içerir.

2. **Güvenlik kuralları uygulayın:**
   - **Sosyal güvenliği artırmak:** İş arkadaşları arasında daha iyi iletişim kurun.
   - **İş güvenliğini güçlendirin:** İş ortamlarınızda güvenli olmak için düzenli bir çalışma toplantıları düzenleyin veya iş arkadaşlarınızla daha fazla vakit geçirin.

3. **Duygusal yardım alabilirsiniz:**
   - **Psikolojik counseling:** Mobbinge karşı kalan kişiyi psikolojik counseling alanına yönlendirebilirsiniz.
   - **Yardımcı gruplar:** İş",Mobbinge maruz kalmanız durumunda öncelikle iş mahkemesine başvurarak tazminat talep edebilirsiniz ayrıca yasal süreçleri başlatmak için hakimlik raporu alabilirsiniz mobbinge maruz kalmanız durumunda işvereninize karşı şikayette bulunabilirsiniz,0.17525773195876287,0.020833333333333332,0.09278350515463918,0.05925925925925926,0.3116883116883117,0.16,0.2337662337662338,0.2222222222222222
"Kamu iktisadi teşebbüslerinin asli ve sürekli görevleri, memurlar ve diğer kamu görevlileri eliyle yürütülmemektedir. Bu durum Anayasanın 128. Maddesi'ne uygun mudur?","Hayır, Anayasanın 128. Maddesi, kamu iktisadi teşebbüslerinin asli ve sürekli görevlerinin memurlar ve diğer kamu görevlileri eliyle yürütülmesini öngörür. Bu durum maddeye aykırıdır.","Anayasa'nın 128. Maddesini inceleyebiliriz:

1. **İktisadi Teşebbüslere Ait Hukukun Genel Tanımı**: Anayasa, ""İktisadi teşebbüsü"" ifadesine göre, bu tür işlemler genellikle ""kamu iktisadi teşebbüslerinin asli ve sürekli görevleri"" olarak tanımlanır.

2. **Kamu Iktisadi Teşebbüslerinin Aslı ve Konumu**: Genellikle, bu tür işlemlerin genellikle kamu görevlileri tarafından yürütülen özel işlerdir. Örneğin, kamu maliyetleri, kamu finansal operasyonları veya kamu hizmetleri gibi.

3. **Hükümetin Güvenliği**: Hükümet, bu tür işlemler için güvenli bir sistem oluşturmalıdır. Bu nedenle, kamu iktisadi teşebbüslerinin elindeki görevlilerin, bu işlemler için yeterince eğitim ve eğitim sunulması gerekmektedir.

4. **Anayasa ","Evet, Anayasanın 128. Maddesi, kamu iktisadi teşebbüslerinin asli ve sürekli görevlerinin memurlar ve diğer kamu görevlileri eliyle yürütülmesini yasaklar. Bu durum maddeye uygundur.",0.29714285714285715,0.18497109826589597,0.2628571428571429,0.16363636363636366,0.8333333333333333,0.7999999999999999,0.8333333333333333,0.782608695652174
"Bir televizyon dizisinde, vergi yükümlülüğünün keyfi olarak belirlenebileceği savunulmuştur. Bu durum Anayasanın 73. Maddesi ile nasıl çelişir?","Anayasanın 73. Maddesi, herkesin kamu giderlerini karşılamak üzere mali gücüne göre vergi ödemekle yükümlü olduğunu belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Anayasa'nın 73. Maddesi, ""Televizyon ve radio programları"" bölümüne göre, vergi yükümlülüğü genellikle belirlenmektedir. Ancak, bu maddede belirlenen vergilerin ""keyfi olarak"" belirlenebilmesi, genel bir hukuki yasalama veya özel bir hukuki yasalama olabilir.

1. **Genel Hukuki Yasa**: Genel hukuki yasadaki vergi sistemleri genellikle belirlenir. Örneğin, ""Hükümetin vergi tutarınıza göre"" belirlenen vergilere sahip olmak zorundadır.

2. **Özel Hukuki Yasa**: Özel hukuki yasadaki vergi sistemleri genellikle belirlenir. Örneğin, özel vergi sistemindeki vergi yükümlülüğü genellikle belirlenir.

Bu durumda, televizyon dizisinin vergi yükümlülüğü belirlenmişse, bu belirlenen vergilerin ""keyfi olarak""","Anayasanın 73. Maddesi, herkesin kamu parası için işe girmek ve görevlerine bağlı çalışmak suretiyle ödediği iddia eder. Bu tür bir savunma bu maddeye aykırıdır.",0.2112676056338028,0.1,0.18309859154929575,0.11320754716981131,0.5142857142857142,0.4411764705882353,0.5142857142857142,0.5106382978723404
"Bir öğrenci, okulda tarih, kültür ve tabiat varlıklarının korunma hakkının herhangi bir yasal dayanak olmadan kısıtlanması gerektiğini savunmaktadır. Bu durum Anayasanın 63. Maddesi ile nasıl çelişir?","Anayasanın 63. Maddesi, devletin tarih, kültür ve tabiat varlıklarını koruma yükümlülüğüne sahip olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Anayasa'nın 63. Maddesinin temel amacı, ""hükümetin veya halkın haklarını koruma ve ihlalı davranışları engellenmesini"" amaçlar. Bu madde, ""yurt içi toplumsal düzenlemelerin ve kuralların korunması"" için tasarruf etmektedir.

Öğrencinin görüşündeki konu, ""kültür ve tabiat varlıklarının korunması"" olarak anlatılabilir. Bu konuda, genellikle ""Kültür ve Tabiat Varlıkları Koruma Kanunu"" (KTK) adını taşıyan bir kanun bulunmaktadır.

Bu kanun, ""yurt içi toplumsal düzenlemelerin ve kurulların korunması"" için tasarruf etmektedir. Ancak, bu kanunun kapsamı, genellikle ""yurt içi toplumsal düzenlemelerin ve kurulların korunması"" değil, ""yurt içindeki toplumsal düzenlemelerin ve kurulların korunması"" olabilir.

Özür dilerim, ancak bu konuda","Anayasanın 63. Maddesi, devletin tarih, kültür ve tabiat varlıklarını koruma yüklediği için, bu hakkı sınırlamak veya kısıtlamaktan haklı değildir. Bu tür bir savunma Anayasa'ya aykırıdır.",0.2331288343558282,0.11180124223602485,0.19631901840490798,0.1090909090909091,0.7179487179487181,0.6578947368421053,0.7179487179487181,0.7111111111111111
Akıl hastalığı sebebiyle boşanma nasıl açılır?,"Akıl hastalığı sebebiyle boşanma davası, eşlerden birinin akıl hastalığı olması durumunda açılır.","Akıl hastalığı veya akilcılık durumu, insanın akıllıca kararlar almasını zorlaştırır. Bu durumda, özel bir hukuki sistem gerektirir. İşte bu sistemin bazı temel özellikleri:

1. Akıl hastalığının belirlenmesi: Bu durumun nedeni ve etkilerini belirlemek için özel bir hukuki sistem kullanılır.

2. Akıl hastalığının kontrolü: Akıl hastalığını yönetmek için özel bir kurum veya mekanizmalar oluşturulur.

3. Akıl hastalığının tedavi: Akıl hastalığının tedavisi, genellikle psikolojik tedavi veya diğer akıl hastalığın tedavisine dayanır.

4. Akıl hastalığının sonucu: Sonuç olarak, akıl hastalığının sonucu, kişinin akıllıca kararlar almasını sağlayabilir veya zorlaştırabilir.

5. Akıl hastalığının sınırları: Akıl hastalığının sınırları, insanın akıllıca kararlar almasını z","Akıl hastalığı sebebiyle boşanma davası, mahkeme kararı ile açılabilir. ancak, bu durumda da, taraflar arasında anlaşmazlık veya diğer gerekçeler varsa, mahkemenin kararına başvurulması gerekebilir.",0.0903954802259887,0.05714285714285715,0.0903954802259887,0.05504587155963303,0.30769230769230765,0.24000000000000002,0.30769230769230765,0.2777777777777778
Kooperatiften Çıkma ve Ödemeleri Geri Alma Süreci Nasıl İşler?,"Her Ortağın Kooperatiften Çıkma Hakkı Vardır. Çıkış, Ancak Bir Hesap Senesi Sonu İçin ve En Az 6 Ay Önceden Haber Verilerek Yapılır. Haklı ve Önemli Sebeplerin Varlığı Halinde Kooperatiften Çıkabilir ve Ödediklerinizi İsteyebilirsiniz.","Kooperatiften çıkmanın ve ödemeleri geri alma sürecini tam olarak anlayabilmek için, kooperatif kurumun genel kurumsal stratejilerine ve bu süreçte kullanılan teknikleri bilmeniz gerekmektedir. İşte bu süreçin temel adımları:

1. Kooperatiften Çıkma:
   - Kooperatif kurumu hakkında bilgi sahibi olmanız önemlidir.
   - Kooperatif kurumun genel kurumsal stratejilerini anlamamız gerekir.

2. Ödeme Geri Alımı:
   - Ödeme yapmadan önce, kooperatif kurumun genel kurumsal stratejilerini ve bu süreçte kullanılan teknikleri bilmemiz gerekmektedir.
   - Ödeme geri alım sürecindeki önemli noktalar arasında:
     a) Ödeme türüne göre (örn. mali ödeme, belge ödemesi vb.)
     b) Ödeme süresine göre (örn. tutarlılık süre, geçerli süre vb.)
     c) Kooperatif kurumun",Kooperatiften Çıkma ve Ödenekleri Geri Almak İçin Kooperatifin Gereksiz İade davası Açarak Tazminat Davası Açmanız Yararlı Olabilirsiniz.,0.1840490797546012,0.024844720496894408,0.07361963190184048,0.030534351145038167,0.19672131147540986,0.06779661016949153,0.16393442622950816,0.16
Kamu kurumu niteliğindeki meslek kuruluşlarının eğitim faaliyetleri nelerdir,"Kamu kurumu niteliğindeki meslek kuruluşları, meslek mensuplarına yönelik seminerler, kurslar, sertifika programları ve eğitim faaliyetleri düzenler. bu faaliyetler, mesleki bilgi ve becerilerin artırılmasını hedefler.","Kamu kurumları, özellikle eğitim faaliyetlerini destekleyen nitelikteki kuruluşlar arasında, genellikle şu tür faaliyetlerden oluşabilir:

1. Eğitim programları: Bu, öğrencilerin öğrenme yeteneğini geliştirmeye yönelik çeşitli kurslar, kurslar gibi faaliyetlerdir.

2. Eğitim kaynakları: Örneğin, bilimsel araştırma, kitaplar, ders notları gibi kaynakların sunulmasıdır.

3. Eğitim ortaklıklar: Kurumlardan oluşan bir grupla, eğitim faaliyetlerinin genişletilmesi için ortaklık yaparlar.

4. Eğitim projeleri: Bazı kurumlarda, eğitim faaliyetlerinin daha kapsamlı bir şekilde gerçekleştirilmesi için özel projeler düzenlendiği durumda.

5. Eğitim teknolojileri: Kurumlardan oluşan bir ortaklık içinde, yeni eğitim teknolojileri geliştirilmesi veya uygulanması için ortaklık yaparlar.

6. Eğitim finansmanı: Kurumlardan oluşan bir ortaklık içinde, eğitim faaliyetlerinin finansmanı","Kamu kurumu niteliğindeki meslek kuruluşları, eğitim faaliyetlerini yürütmek için akademisyenler, bilimsel araştırmalar yapmak, mesleki kurslar düzenlemek ve meslekten doğan üniversiteleri yönetmek gibi görevler almaktadır.",0.14857142857142858,0.03468208092485549,0.11428571428571428,0.06557377049180327,0.42857142857142855,0.2058823529411765,0.34285714285714286,0.3333333333333333
İşkence yasağı nedir?,"İnsan hakları, insanın sırf insan olduğu için sahip olduğu temel hak ve özgürlüklerdir.","İşkence yasası, insanlarla işbirliği yapmak için belirlenen kuralların ve düzenlemelerin toplamıdır. Bu yasal düzenlemeler, işbirliği kurumlarının işbirliği sürecini yönetmekle ilgilenir. 

İşkence yasası'nın temel özellikleri şunlardır:

1. İşbirliği Kurumu: Yasadaki en önemli nesnel ifade, ""işbirliği"" olarak adlandırılan bir kurumdür.

2. İşbirliği Kurumları: Bu kurumlardan her biri, belirli bir alan veya sektördeki işbirliği sürecinin yönetimi için kullanılır.

3. İşbirliği Kurumları'nın görevleri:
   - İşbirliği sürecinin düzenlemesi
   - İşbirliği sürecinin yürütülmesi
   - İşbirliği sürecinin değerlendirilmesi

4. İşbirliği Kurumları'nın rolü: Bu kurumlara göre, işbirliği sürecinin düzenlemesi, yürütülmesi ve değerlendirilmesi için gereken tüm önereçlerin yerleştirilmesi ve uygulanması gerektiği bel","İşkence yasağı, işçinin işten çıkarılma hakkını ifade eden bir hukuk kurallıdır. bu yasağı ihlal edilen kişilerin, hapis veya para cezası ile cezalandırılabilir.",0.07526881720430108,0.010869565217391306,0.06451612903225805,0.056603773584905655,0.11320754716981132,0.0,0.07547169811320754,0.0
Hüküm nedir?,"İdari yargı, idarenin işlemlerine karşı açılan davaların görüldüğü yargı koludur.","Hüküm, bir kişinin veya bir grupın hakları üzerindeki bir durumun belirlenmesidir. Bu durum, genellikle hukuki bir sorudan yola çıkarak çözülmektedir. Hüküm, genellikle haklı kişiye veya haklı bir grup için olur.","Hüküm, mahkeme kararıdır ve haksız olsa bile, bu kararla ilgili hüküm ile haklı olmayan durumlarda hak ihlal edilmesini önler.",0.07272727272727274,0.0,0.03636363636363637,0.0,0.04761904761904762,0.0,0.04761904761904762,0.0
